,customer_id,account_id,loan_amount,loan_type,repayment_status,risk_level,interst_rate
8170,15641366,,,home,pending,low,7
8171,15588859,,,personal,default,low,6
8172,15732293,,,business,pending,medium,12
8173,15568032,,,business,pending,high,16
8174,15623525,,,business,paid,low,5
8175,15606601,,,home,pending,high,16
8176,15800811,,,personal,pending,high,23
8177,15610711,,,personal,pending,medium,14
8178,15809654,,,home,default,medium,11
8179,15576077,,,business,default,medium,9
8180,15643378,,,business,pending,medium,12
8181,15566790,,,home,paid,medium,14
8182,15774402,,,business,paid,medium,13
8183,15694641,,,business,default,low,6
8184,15605916,,,personal,default,medium,10
8185,15812356,,,business,default,high,17
8186,15644179,,,personal,default,high,17
8187,15771674,,,home,paid,high,16
8188,15623314,,,home,default,high,22
8189,15613292,,,personal,default,low,7
8190,15813871,,,home,default,high,17
8191,15759480,,,personal,default,medium,13
8192,15587712,,,home,paid,high,22
8193,15671165,,,business,default,low,7
8194,15620746,,,personal,default,medium,12
8195,15706537,,,home,pending,low,7
8196,15589312,,,home,paid,high,24
8197,15741180,,,personal,default,low,5
8198,15733888,,,business,paid,medium,9
8199,15798532,,,personal,pending,medium,12
8200,15577359,,,personal,default,high,17
8201,15614936,,,personal,pending,medium,12
8202,15747647,,,business,paid,low,6
8203,15588566,,,personal,pending,high,24
8204,15570141,,,home,paid,medium,13
8205,15800793,,,business,paid,medium,11
8206,15572415,,,home,pending,high,16
8207,15635125,,,personal,default,medium,9
8208,15636551,,,business,paid,high,18
8209,15600912,,,business,default,low,7
8210,15768476,,,business,paid,low,7
8211,15650266,,,personal,default,low,6
8212,15621004,,,personal,default,medium,14
8213,15748352,,,personal,pending,high,20
8214,15788920,,,personal,default,medium,12
8215,15743236,,,personal,pending,low,6
8216,15637717,,,business,pending,high,20
8217,15635500,,,home,paid,high,23
8218,15634792,,,home,default,medium,13
8219,15607560,,,business,paid,high,24
8220,15727177,,,home,pending,medium,9
8221,15774358,,,personal,paid,medium,12
8222,15791304,,,business,default,medium,9
8223,15603328,,,personal,pending,low,6
8224,15804937,,,home,paid,medium,12
8225,15804142,,,business,default,medium,12
8226,15608845,,,home,paid,high,22
8227,15702434,,,personal,pending,medium,10
8228,15632609,,,business,default,low,6
8229,15603550,,,personal,default,high,22
8230,15755239,,,personal,paid,low,5
8231,15670528,,,personal,pending,medium,12
8232,15732704,,,home,pending,medium,13
8233,15589019,,,personal,pending,medium,9
8234,15677796,,,personal,paid,low,7
8235,15760177,,,business,default,medium,11
8236,15636595,,,home,default,low,6
8237,15737275,,,business,default,high,19
8238,15672905,,,business,paid,low,5
8239,15753955,,,home,default,low,5
8240,15708504,,,business,paid,low,7
8241,15592451,,,business,paid,low,5
8242,15790455,,,home,pending,high,23
8243,15572174,,,personal,paid,low,6
8244,15656330,,,home,paid,high,21
8245,15569626,,,home,paid,medium,11
8246,15608726,,,business,pending,low,6
8247,15637366,,,home,pending,high,17
8248,15778049,,,home,default,medium,9
8249,15727421,,,business,default,low,5
8250,15688865,,,personal,paid,medium,12
8251,15751032,,,personal,pending,low,7
8252,15734737,,,business,default,high,17
8253,15746515,,,home,paid,high,19
8254,15664311,,,business,pending,high,21
8255,15708139,,,personal,default,high,19
8256,15768574,,,home,paid,high,22
8257,15738018,,,personal,default,medium,9
8258,15699753,,,business,default,high,20
8259,15703199,,,home,pending,medium,13
8260,15627830,,,business,paid,medium,10
8261,15570855,,,business,paid,low,5
8262,15772503,,,personal,paid,low,7
8263,15584453,,,business,pending,medium,10
8264,15710111,,,personal,default,low,7
8265,15618562,,,personal,paid,medium,12
8266,15706764,,,business,default,low,5
8267,15798737,,,home,pending,high,17
8268,15712608,,,personal,pending,medium,13
8269,15636736,,,home,default,low,5
8270,15703544,,,personal,paid,high,17
8271,15815645,,,home,paid,medium,12
8272,15705739,,,home,pending,medium,9
8273,15709643,,,home,paid,high,19
8274,15669805,,,business,default,medium,10
8275,15737489,,,home,default,high,17
8276,15775131,,,personal,paid,low,7
8277,15765283,,,home,pending,medium,11
8278,15628715,,,personal,default,high,17
8279,15813283,,,personal,paid,high,18
8280,15745716,,,home,paid,high,23
8281,15598485,,,personal,pending,high,22
8282,15696552,,,business,paid,medium,10
8283,15754569,,,business,default,medium,14
8284,15701741,,,home,default,high,16
8285,15572631,,,personal,default,medium,14
8286,15636069,,,home,paid,medium,11
8287,15682467,,,business,default,low,6
8288,15790744,,,business,pending,low,6
8289,15625023,,,business,paid,low,6
8290,15731267,,,business,pending,low,7
8291,15742879,,,personal,default,medium,12
8292,15757015,,,business,pending,high,23
8293,15770711,,,business,paid,low,5
8294,15569430,,,personal,paid,low,5
8295,15617304,,,personal,paid,low,6
8296,15704466,,,home,default,low,7
8297,15664681,,,personal,pending,medium,12
8298,15605534,,,business,default,high,20
8299,15792473,,,home,paid,medium,14
8300,15802625,,,business,default,high,16
8301,15766017,,,home,pending,medium,12
8302,15762172,,,home,default,low,6
8303,15728333,,,personal,pending,high,23
8304,15792868,,,home,pending,low,5
8305,15605698,,,home,default,high,16
8306,15777060,,,business,default,low,5
8307,15626243,,,personal,paid,medium,10
8308,15719898,,,business,pending,medium,12
8309,15599976,,,home,paid,high,16
8310,15752809,,,personal,default,high,17
8311,15589698,,,personal,paid,low,5
8312,15609977,,,personal,paid,low,5
8313,15750121,,,business,default,low,6
8314,15734177,,,home,default,medium,13
8315,15781347,,,personal,paid,medium,9
8316,15592025,,,business,default,medium,9
8317,15670163,,,home,paid,medium,12
8318,15765402,,,personal,paid,high,24
8319,15624343,,,personal,paid,high,18
8320,15602354,,,home,paid,medium,12
8321,15579183,,,personal,default,medium,10
8322,15584899,,,personal,default,high,19
8323,15723658,,,home,paid,low,6
8324,15803965,,,business,default,low,7
8325,15682489,,,business,default,high,19
8326,15813645,,,business,paid,high,20
8327,15766787,,,business,default,high,18
8328,15687171,,,business,default,medium,9
8329,15690744,,,home,default,high,21
8330,15707974,,,personal,pending,high,24
8331,15673084,,,home,paid,low,7
8332,15814772,,,home,default,high,20
8333,15743709,,,home,default,low,7
8334,15610343,,,home,paid,medium,10
8335,15737414,,,home,paid,low,7
8336,15788480,,,business,default,medium,13
8337,15568519,,,home,pending,medium,10
8338,15792453,,,personal,pending,high,16
8339,15658100,,,home,pending,medium,9
8340,15695197,,,home,paid,medium,13
8341,15749807,,,personal,paid,high,19
8342,15773876,,,personal,pending,medium,11
8343,15591698,,,personal,paid,high,24
8344,15712813,,,personal,pending,high,20
8345,15763898,,,home,default,low,5
8346,15793324,,,personal,paid,medium,13
8347,15757759,,,home,pending,low,7
8348,15796230,,,personal,paid,medium,12
8349,15611729,,,business,pending,high,18
8350,15709531,,,home,paid,high,18
8351,15650751,,,home,paid,high,24
8352,15641413,,,business,default,high,19
8353,15753840,,,personal,default,high,23
8354,15669994,,,business,paid,medium,10
8355,15695301,,,personal,default,medium,11
8356,15792004,,,personal,pending,high,20
8357,15603035,,,business,paid,high,21
8358,15717286,,,personal,default,low,6
8359,15577107,,,personal,default,high,18
8360,15754747,,,business,default,low,7
8361,15705676,,,personal,pending,medium,14
8362,15751912,,,home,pending,low,5
8363,15677336,,,personal,paid,medium,11
8364,15684395,,,home,pending,medium,13
8365,15659949,,,business,paid,low,5
8366,15812422,,,personal,default,medium,12
8367,15806941,,,business,paid,high,24
8368,15637690,,,personal,default,low,7
8369,15632882,,,business,pending,low,6
8370,15807107,,,business,default,low,6
8371,15661034,,,home,pending,low,7
8372,15811958,,,home,paid,medium,12
8373,15785167,,,business,default,medium,13
8374,15646720,,,business,default,low,6
8375,15658614,,,business,default,high,21
8376,15704657,,,personal,paid,low,6
8377,15567147,,,personal,paid,low,5
8378,15701319,,,personal,pending,high,21
8379,15745266,,,personal,paid,medium,12
8380,15650437,,,personal,pending,medium,14
8381,15764314,,,business,pending,high,24
8382,15612594,,,home,default,high,20
8383,15593501,,,home,paid,high,21
8384,15804150,,,home,paid,medium,13
8385,15649297,,,personal,paid,medium,13
8386,15641110,,,personal,pending,low,7
8387,15660608,,,personal,paid,medium,14
8388,15806570,,,business,paid,high,20
8389,15715345,,,business,default,medium,11
8390,15755521,,,personal,default,high,19
8391,15579074,,,personal,default,low,7
8392,15641158,,,business,paid,low,5
8393,15752507,,,business,pending,low,7
8394,15597983,,,personal,paid,medium,9
8395,15586069,,,personal,pending,low,5
8396,15655082,,,business,paid,medium,14
8397,15720155,,,business,paid,low,7
8398,15582116,,,home,paid,medium,12
8399,15749365,,,business,paid,low,7
8400,15632069,,,business,default,medium,13
8401,15663134,,,personal,paid,medium,12
8402,15766683,,,business,default,medium,12
8403,15707219,,,business,paid,low,5
8404,15709232,,,personal,pending,medium,12
8405,15801351,,,business,default,medium,11
8406,15578747,,,personal,paid,low,7
8407,15675626,,,personal,default,medium,12
8408,15583736,,,personal,default,medium,14
8409,15590011,,,personal,default,high,22
8410,15609913,,,personal,default,low,7
8411,15719479,,,business,paid,medium,14
8412,15575147,,,business,default,low,6
8413,15597309,,,business,paid,high,23
8414,15648367,,,personal,default,medium,12
8415,15758031,,,personal,paid,medium,9
8416,15751771,,,business,default,high,19
8417,15689288,,,personal,pending,high,19
8418,15731026,,,home,default,high,20
8419,15775809,,,personal,pending,medium,11
8420,15743076,,,business,pending,high,20
8421,15658258,,,home,paid,medium,13
8422,15756321,,,personal,default,high,16
8423,15706799,,,home,paid,medium,9
8424,15775703,,,personal,default,low,5
8425,15642636,,,business,default,medium,14
8426,15704651,,,home,paid,medium,11
8427,15806771,,,personal,paid,high,22
8428,15566735,,,personal,pending,low,7
8429,15681671,,,home,paid,medium,9
8430,15775949,,,home,default,medium,11
8431,15586752,,,business,paid,low,7
8432,15582519,,,personal,paid,medium,13
8433,15658233,,,home,pending,high,23
8434,15755330,,,business,paid,high,22
8435,15605072,,,business,default,high,19
8436,15617538,,,personal,default,high,18
8437,15591428,,,personal,pending,high,16
8438,15692142,,,home,paid,high,17
8439,15692931,,,home,paid,medium,9
8440,15781127,,,business,default,low,7
8441,15677136,,,home,pending,high,24
8442,15677828,,,personal,paid,medium,14
8443,15567897,,,personal,pending,high,19
8444,15793641,,,home,pending,high,24
8445,15678333,,,home,pending,medium,12
8446,15630511,,,personal,pending,high,17
8447,15792627,,,home,paid,high,16
8448,15717191,,,home,pending,low,5
8449,15625716,,,personal,pending,high,22
8450,15710053,,,personal,paid,high,17
8451,15580043,,,business,pending,medium,9
8452,15601410,,,home,default,low,7
8453,15684669,,,business,pending,medium,9
8454,15619083,,,business,paid,high,23
8455,15692207,,,business,pending,low,6
8456,15730705,,,home,default,high,22
8457,15749688,,,home,pending,high,21
8458,15728542,,,home,paid,low,6
8459,15760063,,,home,pending,low,6
8460,15658982,,,home,paid,high,18
8461,15758769,,,personal,paid,low,7
8462,15778481,,,business,paid,low,5
8463,15661162,,,personal,pending,low,5
8464,15568164,,,personal,pending,high,22
8465,15601569,,,home,default,high,20
8466,15772383,,,personal,default,low,5
8467,15667456,,,personal,pending,low,5
8468,15672983,,,business,paid,low,5
8469,15799534,,,business,paid,high,21
8470,15582847,,,home,pending,high,21
8471,15612478,,,home,default,low,6
8472,15709621,,,personal,default,low,5
8473,15802009,,,business,pending,high,20
8474,15698816,,,home,default,medium,12
8475,15574830,,,business,default,high,24
8476,15603082,,,home,pending,low,5
8477,15685947,,,home,pending,low,6
8478,15643048,,,personal,pending,low,5
8479,15807568,,,personal,pending,medium,14
8480,15597591,,,business,default,medium,14
8481,15747558,,,personal,paid,low,7
8482,15756655,,,personal,pending,low,6
8483,15589949,,,personal,default,medium,9
8484,15601012,,,personal,default,high,19
8485,15724269,,,personal,pending,low,5
8486,15567506,,,business,default,low,5
8487,15791877,,,business,pending,high,17
8488,15794360,,,personal,default,low,7
8489,15686538,,,personal,pending,high,20
8490,15585985,,,home,paid,low,6
8491,15699257,,,personal,pending,high,20
8492,15804104,,,business,pending,low,5
8493,15727619,,,personal,paid,medium,13
8494,15740237,,,personal,default,medium,10
8495,15801436,,,personal,default,low,6
8496,15705735,,,business,paid,low,7
8497,15649359,,,home,pending,low,5
8498,15624892,,,business,pending,high,16
8499,15784918,,,business,pending,high,17
8500,15584785,,,business,default,low,7
8501,15797197,,,home,default,low,6
8502,15574858,,,business,default,medium,13
8503,15794101,,,home,paid,low,5
8504,15743245,,,business,default,low,7
8505,15791535,,,personal,pending,low,5
8506,15605215,,,business,default,low,7
8507,15771749,,,home,paid,high,18
8508,15616833,,,personal,paid,medium,12
8509,15750728,,,business,default,low,5
8510,15769353,,,home,default,high,21
8511,15770091,,,business,paid,low,5
8512,15716420,,,home,default,medium,9
8513,15740602,,,personal,paid,low,5
8514,15796071,,,home,default,low,7
8515,15811389,,,home,pending,low,7
8516,15783875,,,home,pending,medium,10
8517,15671800,,,home,default,medium,12
8518,15677288,,,personal,paid,medium,11
8519,15633525,,,home,default,low,5
8520,15634606,,,home,default,medium,11
8521,15579207,,,home,default,medium,10
8522,15619892,,,home,default,medium,13
8523,15567778,,,home,paid,medium,14
8524,15711750,,,business,paid,medium,14
8525,15751084,,,home,default,medium,12
8526,15768945,,,home,pending,low,6
8527,15586931,,,personal,default,medium,9
8528,15636353,,,business,pending,low,7
8529,15623858,,,business,default,low,5
8530,15703354,,,home,paid,medium,13
8531,15663987,,,business,pending,low,5
8532,15780805,,,home,default,high,16
8533,15768566,,,personal,default,medium,10
8534,15643229,,,home,paid,high,24
8535,15754940,,,business,pending,high,17
8536,15676576,,,personal,pending,medium,9
8537,15800068,,,personal,paid,high,24
8538,15648030,,,personal,default,high,16
8539,15668594,,,home,pending,medium,13
8540,15728709,,,home,default,medium,12
8541,15724181,,,personal,default,low,7
8542,15647546,,,business,pending,medium,11
8543,15702601,,,business,default,medium,13
8544,15567725,,,business,paid,low,5
8545,15674179,,,personal,default,high,17
8546,15686957,,,home,paid,low,5
8547,15607690,,,home,default,high,24
8548,15806546,,,home,pending,high,24
8549,15632850,,,business,default,medium,14
8550,15709016,,,home,default,medium,14
8551,15638068,,,home,paid,high,17
8552,15749345,,,business,default,high,16
8553,15791321,,,personal,paid,high,18
8554,15699095,,,personal,pending,medium,9
8555,15638329,,,personal,pending,low,6
8556,15575445,,,business,default,high,16
8557,15752622,,,home,pending,high,19
8558,15774507,,,business,default,high,21
8559,15570857,,,personal,paid,low,5
8560,15599386,,,business,paid,medium,11
8561,15744913,,,personal,paid,high,18
8562,15647292,,,business,paid,high,21
8563,15728838,,,business,paid,low,7
8564,15584704,,,home,pending,high,19
8565,15749068,,,home,paid,low,6
8566,15622985,,,home,pending,high,22
8567,15587676,,,personal,default,medium,13
8568,15779496,,,business,pending,low,7
8569,15733460,,,business,default,low,5
8570,15711457,,,business,paid,low,5
8571,15795290,,,personal,pending,medium,9
8572,15611223,,,business,pending,medium,10
8573,15794159,,,business,default,low,7
8574,15780677,,,personal,pending,low,5
8575,15690175,,,business,default,high,22
8576,15722599,,,home,pending,medium,14
8577,15569976,,,home,pending,low,5
8578,15707011,,,home,paid,high,19
8579,15702277,,,business,default,low,5
8580,15801915,,,business,default,low,7
8581,15580213,,,personal,pending,high,17
8582,15637947,,,business,default,low,6
8583,15715888,,,personal,pending,low,6
8584,15732967,,,personal,pending,low,5
8585,15737047,,,home,paid,high,16
8586,15694039,,,business,paid,medium,11
8587,15649457,,,personal,paid,low,6
8588,15742809,,,home,default,medium,10
8589,15637829,,,business,pending,low,6
8590,15633194,,,home,paid,medium,13
8591,15611635,,,home,default,high,16
8592,15638774,,,business,default,medium,9
8593,15722037,,,business,pending,low,6
8594,15672930,,,personal,pending,high,20
8595,15668774,,,business,default,medium,14
8596,15780966,,,home,pending,low,7
8597,15659694,,,home,pending,high,23
8598,15624424,,,home,default,medium,13
8599,15708713,,,personal,paid,high,18
8600,15755405,,,personal,pending,medium,11
8601,15647570,,,home,default,low,7
8602,15684348,,,home,pending,high,19
8603,15702541,,,home,paid,low,6
8604,15646942,,,home,pending,low,5
8605,15748920,,,business,paid,medium,14
8606,15694581,,,home,paid,low,6
8607,15643215,,,business,pending,medium,14
8608,15649060,,,personal,pending,high,18
8609,15774258,,,business,pending,medium,14
8610,15731553,,,business,paid,low,7
8611,15617029,,,personal,default,low,5
8612,15780716,,,business,paid,medium,13
8613,15577018,,,business,pending,low,5
8614,15809515,,,personal,paid,medium,13
8615,15789924,,,business,pending,low,6
8616,15725076,,,business,default,low,5
8617,15672481,,,business,pending,high,16
8618,15574115,,,home,default,low,6
8619,15661830,,,home,pending,high,18
8620,15665879,,,home,pending,low,6
8621,15673820,,,business,pending,medium,9
8622,15747772,,,personal,pending,low,5
8623,15666197,,,business,pending,low,7
8624,15773639,,,personal,default,low,7
8625,15581893,,,personal,pending,high,17
8626,15672447,,,personal,default,high,20
8627,15777830,,,home,pending,high,21
8628,15713890,,,home,paid,low,5
8629,15577598,,,personal,paid,high,23
8630,15786042,,,business,pending,high,21
8631,15753462,,,business,pending,low,7
8632,15759690,,,personal,pending,high,23
8633,15801414,,,personal,default,low,5
8634,15656141,,,personal,paid,low,5
8635,15608701,,,business,paid,medium,10
8636,15582892,,,personal,paid,high,23
8637,15632967,,,business,pending,high,19
8638,15587573,,,home,default,high,22
8639,15654891,,,personal,default,high,24
8640,15611365,,,home,paid,low,5
8641,15749103,,,home,paid,high,18
8642,15810203,,,business,paid,high,18
8643,15813660,,,business,default,high,16
8644,15605673,,,personal,pending,high,16
8645,15669282,,,business,default,medium,13
8646,15792726,,,personal,pending,low,6
8647,15593241,,,personal,default,high,22
8648,15683053,,,personal,pending,medium,10
8649,15632736,,,personal,pending,low,5
8650,15731865,,,home,paid,low,7
8651,15760450,,,business,pending,low,5
8652,15787204,,,personal,paid,high,24
8653,15650454,,,business,paid,medium,11
8654,15573730,,,business,paid,high,16
8655,15705050,,,personal,paid,medium,9
8656,15791342,,,home,paid,low,6
8657,15684316,,,personal,default,medium,10
8658,15700540,,,home,default,low,6
8659,15770631,,,home,paid,high,24
8660,15790594,,,personal,default,medium,12
8661,15604020,,,personal,paid,high,24
8662,15637599,,,business,paid,medium,12
8663,15736578,,,home,paid,medium,12
8664,15666332,,,personal,pending,medium,13
8665,15727291,,,business,paid,low,5
8666,15785920,,,personal,paid,medium,13
8667,15658987,,,personal,paid,medium,14
8668,15687719,,,home,pending,high,18
8669,15799641,,,home,paid,medium,10
8670,15758702,,,home,pending,high,23
8671,15689526,,,home,paid,low,5
8672,15586848,,,home,default,high,18
8673,15707637,,,business,default,medium,12
8674,15719426,,,business,paid,medium,14
8675,15639265,,,personal,pending,high,20
8676,15576124,,,business,default,high,19
8677,15757829,,,home,paid,medium,10
8678,15633227,,,personal,default,high,16
8679,15753092,,,business,default,low,5
8680,15782939,,,home,default,medium,14
8681,15746338,,,business,paid,high,22
8682,15590676,,,business,default,medium,12
8683,15599329,,,personal,pending,low,7
8684,15783097,,,business,pending,medium,14
8685,15597885,,,home,default,medium,9
8686,15597467,,,business,default,low,7
8687,15724764,,,personal,paid,high,20
8688,15778418,,,home,default,medium,12
8689,15684769,,,business,default,medium,13
8690,15756167,,,business,paid,low,5
8691,15632439,,,home,paid,high,21
8692,15755138,,,business,default,high,17
8693,15659092,,,home,paid,medium,13
8694,15742116,,,home,pending,medium,14
8695,15801994,,,home,default,medium,12
8696,15647572,,,business,paid,medium,13
8697,15644551,,,home,default,high,23
8698,15709135,,,home,default,low,6
8699,15684469,,,business,paid,high,16
8700,15627637,,,personal,paid,high,19
8701,15667093,,,business,pending,low,5
8702,15690589,,,personal,paid,medium,9
8703,15595350,,,home,pending,low,7
8704,15777586,,,home,pending,medium,12
8705,15804064,,,home,paid,high,17
8706,15717770,,,business,paid,medium,13
8707,15754443,,,home,pending,low,6
8708,15776939,,,personal,pending,high,16
8709,15713517,,,home,default,low,6
8710,15683522,,,personal,paid,low,6
8711,15673995,,,home,pending,low,5
8712,15771054,,,home,default,medium,11
8713,15578788,,,business,paid,high,21
8714,15737408,,,personal,paid,medium,9
8715,15750837,,,personal,default,medium,10
8716,15576022,,,personal,pending,medium,9
8717,15635502,,,personal,pending,low,5
8718,15627298,,,personal,pending,high,22
8719,15811415,,,personal,default,medium,10
8720,15645059,,,business,default,high,17
8721,15689671,,,business,default,low,5
8722,15718667,,,home,paid,medium,10
8723,15803202,,,home,default,medium,13
8724,15593683,,,personal,default,medium,11
8725,15703394,,,home,paid,high,21
8726,15570289,,,business,default,high,23
8727,15567437,,,business,default,medium,9
8728,15711687,,,business,pending,medium,12
8729,15656592,,,business,default,low,5
8730,15634373,,,home,paid,high,21
8731,15769125,,,personal,pending,low,7
8732,15711386,,,business,paid,low,5
8733,15714241,,,business,pending,low,5
8734,15642530,,,personal,pending,high,21
8735,15713599,,,personal,paid,high,22
8736,15744770,,,business,default,low,7
8737,15780498,,,business,default,medium,13
8738,15624397,,,business,default,low,5
8739,15615219,,,business,default,medium,14
8740,15570908,,,business,default,high,21
8741,15762855,,,business,pending,medium,11
8742,15661827,,,business,pending,high,24
8743,15746035,,,personal,paid,medium,14
8744,15691906,,,personal,pending,medium,14
8745,15793424,,,business,pending,low,6
8746,15577905,,,home,pending,medium,10
8747,15667216,,,home,default,high,23
8748,15673971,,,personal,pending,low,7
8749,15701238,,,personal,pending,medium,13
8750,15644849,,,business,paid,high,22
8751,15635531,,,personal,pending,medium,14
8752,15632263,,,home,pending,medium,13
8753,15720110,,,home,paid,low,7
8754,15619045,,,home,pending,high,18
8755,15697510,,,business,default,high,24
8756,15784923,,,home,default,medium,11
8757,15567383,,,personal,default,low,7
8758,15732621,,,business,paid,high,16
8759,15757981,,,home,pending,medium,13
8760,15727819,,,home,default,low,7
8761,15738088,,,business,pending,medium,10
8762,15765173,,,personal,pending,low,5
8763,15665159,,,home,default,low,7
8764,15618203,,,home,paid,high,17
8765,15791452,,,personal,paid,medium,10
8766,15638159,,,personal,paid,low,6
8767,15585466,,,business,paid,medium,9
8768,15677310,,,business,pending,high,19
8769,15646262,,,business,default,high,19
8770,15656901,,,business,default,medium,11
8771,15621093,,,business,pending,high,16
8772,15592123,,,home,pending,low,6
8773,15589200,,,business,pending,high,20
8774,15602934,,,personal,paid,low,7
8775,15812720,,,personal,pending,high,23
8776,15695383,,,business,default,low,5
8777,15723064,,,home,paid,low,6
8778,15761606,,,personal,pending,high,21
8779,15650322,,,personal,paid,high,16
8780,15669782,,,business,default,low,5
8781,15751628,,,home,default,medium,14
8782,15809057,,,personal,pending,low,6
8783,15617052,,,home,paid,medium,13
8784,15590810,,,business,pending,medium,11
8785,15801293,,,personal,paid,high,23
8786,15770968,,,business,pending,medium,11
8787,15572356,,,personal,paid,high,24
8788,15603247,,,business,pending,low,5
8789,15619116,,,home,pending,low,5
8790,15691792,,,personal,paid,medium,9
8791,15783276,,,business,default,medium,10
8792,15766137,,,personal,paid,medium,11
8793,15574554,,,business,default,high,20
8794,15578671,,,home,paid,medium,14
8795,15716608,,,home,pending,high,20
8796,15690670,,,personal,paid,high,20
8797,15630466,,,home,pending,medium,13
8798,15630349,,,business,paid,medium,11
8799,15803801,,,home,pending,high,21
8800,15647890,,,personal,pending,high,16
8801,15606115,,,business,default,medium,9
8802,15714642,,,business,paid,medium,11
8803,15741181,,,personal,paid,medium,12
8804,15773973,,,business,default,medium,13
8805,15758546,,,business,pending,high,21
8806,15598940,,,personal,paid,medium,14
8807,15669783,,,business,pending,low,7
8808,15624993,,,personal,paid,low,6
8809,15760568,,,home,pending,low,7
8810,15699047,,,business,default,high,20
8811,15616168,,,home,pending,high,20
8812,15773146,,,business,default,high,17
8813,15770375,,,home,pending,medium,12
8814,15589725,,,home,pending,low,6
8815,15710034,,,business,pending,medium,13
8816,15800806,,,personal,pending,medium,12
8817,15570485,,,home,paid,high,16
8818,15575391,,,business,pending,medium,11
8819,15790750,,,business,default,medium,11
8820,15714832,,,home,pending,high,18
8821,15619953,,,business,default,medium,12
8822,15673929,,,personal,paid,medium,9
8823,15578835,,,business,paid,low,5
8824,15752388,,,home,paid,medium,10
8825,15797081,,,home,pending,low,7
8826,15570194,,,personal,default,medium,12
8827,15580149,,,home,pending,high,20
8828,15777708,,,home,paid,low,5
8829,15769955,,,home,paid,medium,13
8830,15810444,,,home,default,high,23
8831,15645593,,,personal,paid,medium,9
8832,15765345,,,business,default,high,16
8833,15760873,,,business,paid,high,19
8834,15794178,,,home,default,high,17
8835,15589361,,,business,default,medium,11
8836,15662483,,,personal,pending,high,16
8837,15809736,,,home,default,medium,12
8838,15731148,,,personal,pending,high,18
8839,15774328,,,business,default,high,16
8840,15646969,,,business,paid,medium,12
8841,15718769,,,home,pending,low,7
8842,15610226,,,home,paid,medium,10
8843,15616270,,,business,pending,high,22
8844,15790717,,,personal,pending,medium,12
8845,15635703,,,business,pending,low,5
8846,15616365,,,personal,pending,medium,12
8847,15630244,,,personal,default,low,5
8848,15734714,,,business,pending,medium,13
8849,15721433,,,home,default,low,5
8850,15590201,,,home,pending,medium,10
8851,15590828,,,home,default,low,5
8852,15752097,,,business,pending,high,22
8853,15800031,,,personal,default,low,7
8854,15630857,,,home,paid,medium,10
8855,15689953,,,home,paid,high,23
8856,15759733,,,personal,pending,medium,14
8857,15810826,,,business,default,low,6
8858,15668009,,,business,paid,high,18
8859,15743456,,,personal,paid,high,19
8860,15725762,,,personal,default,low,5
8861,15761713,,,home,pending,high,23
8862,15769246,,,business,paid,low,6
8863,15781129,,,home,default,medium,13
8864,15599124,,,business,paid,medium,9
8865,15639004,,,business,default,high,19
8866,15810995,,,business,paid,high,20
8867,15653773,,,business,paid,medium,11
8868,15708357,,,personal,pending,medium,13
8869,15733597,,,home,default,low,5
8870,15789560,,,business,default,low,5
8871,15699524,,,home,paid,low,5
8872,15626475,,,home,paid,low,6
8873,15810839,,,business,pending,low,5
8874,15684318,,,personal,pending,high,18
8875,15768120,,,home,pending,low,7
8876,15712807,,,personal,paid,high,18
8877,15696371,,,business,default,low,5
8878,15675794,,,business,paid,medium,13
8879,15774277,,,home,paid,medium,10
8880,15603764,,,personal,default,low,7
8881,15618647,,,personal,default,medium,9
8882,15614643,,,business,default,low,5
8883,15707696,,,business,pending,medium,13
8884,15749583,,,personal,default,low,5
8885,15815125,,,home,paid,low,7
8886,15779620,,,personal,default,medium,11
8887,15768233,,,personal,paid,high,19
8888,15637788,,,business,pending,high,17
8889,15777046,,,home,default,high,21
8890,15788723,,,home,paid,low,5
8891,15790489,,,home,pending,high,20
8892,15739476,,,home,pending,high,19
8893,15612670,,,personal,default,low,7
8894,15631222,,,personal,default,medium,13
8895,15658972,,,home,paid,low,7
8896,15724691,,,home,pending,low,5
8897,15740442,,,home,default,medium,12
8898,15760427,,,personal,default,high,22
8899,15677939,,,personal,default,high,18
8900,15611599,,,business,paid,low,6
8901,15633474,,,home,paid,medium,9
8902,15671973,,,business,pending,low,7
8903,15790019,,,business,pending,low,7
8904,15737735,,,home,pending,high,16
8905,15661745,,,business,paid,high,19
8906,15797065,,,home,default,high,17
8907,15710671,,,business,paid,low,7
8908,15656522,,,business,pending,high,23
8909,15705085,,,personal,default,medium,13
8910,15744873,,,business,paid,medium,14
8911,15781914,,,personal,default,low,6
8912,15637354,,,personal,paid,medium,11
8913,15717307,,,home,pending,medium,9
8914,15746695,,,business,pending,medium,10
8915,15804962,,,business,paid,high,20
8916,15665378,,,personal,pending,medium,10
8917,15757865,,,personal,pending,low,5
8918,15578787,,,home,paid,medium,14
8919,15794323,,,business,default,high,16
8920,15697546,,,home,default,low,6
8921,15629519,,,personal,default,medium,11
8922,15624703,,,business,paid,medium,14
8923,15570002,,,personal,paid,high,17
8924,15808566,,,home,paid,medium,9
8925,15805463,,,personal,default,medium,13
8926,15709136,,,home,pending,medium,11
8927,15801605,,,personal,pending,high,21
8928,15567855,,,personal,paid,high,24
8929,15675141,,,personal,paid,low,7
