,customer_id,name,age,gender,city,country,occupation,estimated_salary,registration_date,customer_segment
9302,15752534,,36,Male,,,management,182867.84,2024-07-10 3:03:00,medium
9303,15741403,,38,Female,,,retired,16957.45,2024-07-15 15:27:00,medium
9304,15783589,,40,Male,,,unemployed,93717.55,2024-07-22 20:56:00,high value
9305,15598046,,39,Female,,,technician,61636.22,2024-07-19 23:46:00,low
9306,15643330,,37,Male,,,technician,95864.5,2024-07-05 14:16:00,low
9307,15680405,,40,Male,,,services,167400.29,2024-07-28 14:31:00,low
9308,15728683,,27,Male,,,management,131534.96,2024-07-03 21:27:00,low
9309,15621644,,83,Male,,,blue-collar,92934.41,2024-07-12 4:06:00,low
9310,15733032,,47,Male,,,technician,119808.64,2024-07-25 8:54:00,low
9311,15608381,,50,Male,,,management,9439.31,2024-07-22 9:38:00,low
9312,15658946,,40,Male,,,admin.,18732.91,2024-07-08 8:01:00,medium
9313,15757912,,37,Female,,,admin.,160162.42,2024-07-20 12:38:00,low
9314,15645371,,51,Female,,,housemaid,53630.9,2024-07-18 12:25:00,medium
9315,15653110,,42,Male,,,blue-collar,36405.21,2024-07-22 7:51:00,high value
9316,15766355,,49,Male,,,self-employed,61446.92,2024-07-18 17:15:00,low
9317,15585249,,42,Male,,,housemaid,194686.78,2024-07-17 18:52:00,low
9318,15611786,,69,Female,,,blue-collar,134483.07,2024-07-28 17:14:00,high value
9319,15575486,,27,Female,,,admin.,37769.98,2024-07-11 2:03:00,high value
9320,15780215,,31,Male,,,blue-collar,2382.61,2024-07-10 10:25:00,low
9321,15686099,,61,Male,,,technician,106826.92,2024-07-10 13:32:00,low
9322,15739042,,35,Female,,,blue-collar,39511.61,2024-07-24 0:21:00,low
9323,15815316,,50,Male,,,blue-collar,196371.13,2024-07-22 18:42:00,low
9324,15778489,,71,Male,,,admin.,122506.78,2024-07-08 9:49:00,medium
9325,15786389,,41,Female,,,management,61994.2,2024-07-23 12:50:00,high value
9326,15601787,,35,Male,,,blue-collar,192464.21,2024-07-21 11:06:00,medium
9327,15624715,,40,Female,,,management,5194.95,2024-07-04 3:58:00,medium
9328,15763093,,35,Female,,,services,198256.15,2024-07-30 5:14:00,high value
9329,15572073,,35,Male,,,services,62634.94,2024-07-25 14:38:00,low
9330,15780256,,34,Male,,,admin.,114006.35,2024-07-30 13:06:00,low
9331,15659305,,19,Male,,,blue-collar,107994.99,2024-07-04 20:38:00,low
9332,15638882,,62,Female,,,admin.,48571.14,2024-07-29 20:39:00,low
9333,15714680,,78,Female,,,entrepreneur,76016.49,2024-07-11 6:08:00,high value
9334,15777217,,25,Male,,,services,180808.39,2024-07-05 16:27:00,high value
9335,15739123,,50,Male,,,services,4225.11,2024-07-25 22:43:00,low
9336,15594450,,49,Male,,,blue-collar,135841.35,2024-07-14 3:20:00,high value
9337,15797751,,47,Female,,,services,183536.24,2024-07-03 19:16:00,low
9338,15691543,,58,Male,,,self-employed,88791.83,2024-07-27 17:53:00,high value
9339,15722845,,29,Male,,,technician,63732.9,2024-07-01 11:05:00,medium
9340,15605804,,45,Male,,,admin.,1364.54,2024-07-17 9:06:00,medium
9341,15702061,,29,Male,,,retired,149184.15,2024-07-28 13:58:00,low
9342,15694321,,28,Female,,,management,53394.12,2024-07-04 23:21:00,medium
9343,15798749,,43,Female,,,self-employed,97910.06,2024-07-05 4:46:00,high value
9344,15720050,,28,Female,,,blue-collar,101433.76,2024-07-04 2:26:00,medium
9345,15758048,,50,Male,,,services,116944.3,2024-07-30 5:29:00,high value
9346,15805681,,41,Male,,,management,113267.48,2024-07-26 9:48:00,high value
9347,15802809,,36,Female,,,management,181449.51,2024-07-15 0:50:00,medium
9348,15807239,,34,Female,,,self-employed,179913.98,2024-07-13 6:38:00,low
9349,15749093,,43,Male,,,retired,98586.14,2024-07-17 18:04:00,high value
9350,15689344,,42,Male,,,management,120321.09,2024-07-05 6:59:00,high value
9351,15606076,,63,Male,,,technician,100538.8,2024-07-22 16:51:00,medium
9352,15610090,,40,Male,,,blue-collar,98931.5,2024-07-14 22:21:00,medium
9353,15693926,,37,Male,,,management,194493.57,2024-07-28 19:39:00,high value
9354,15791501,,43,Male,,,blue-collar,143628.31,2024-07-12 9:41:00,high value
9355,15621870,,40,Female,,,unemployed,167030.51,2024-07-17 0:30:00,low
9356,15734711,,42,Male,,,blue-collar,77786.37,2024-07-08 20:30:00,medium
9357,15814405,,46,Female,,,retired,81014.5,2024-07-02 18:10:00,low
9358,15729359,,29,Female,,,technician,41866.26,2024-07-09 1:56:00,high value
9359,15606944,,43,Male,,,services,11302.7,2024-07-27 21:05:00,medium
9360,15671934,,39,Male,,,management,149384.43,2024-07-22 23:32:00,low
9361,15641773,,45,Male,,,blue-collar,169303.65,2024-07-08 20:14:00,medium
9362,15701972,,35,Male,,,unemployed,37264.11,2024-07-07 9:40:00,medium
9363,15749114,,35,Male,,,admin.,19515.48,2024-07-14 21:03:00,high value
9364,15780362,,49,Female,,,management,103068.22,2024-07-06 23:22:00,high value
9365,15753229,,29,Male,,,self-employed,134459.12,2024-07-25 2:27:00,high value
9366,15656009,,36,Female,,,entrepreneur,70496.66,2024-07-10 2:49:00,low
9367,15785024,,40,Female,,,admin.,175877.7,2024-07-09 5:45:00,medium
9368,15670492,,28,Male,,,blue-collar,106390.01,2024-07-17 12:47:00,medium
9369,15795458,,39,Female,,,blue-collar,52138.49,2024-07-22 21:16:00,medium
9370,15732438,,43,Male,,,blue-collar,18522.91,2024-07-17 20:54:00,low
9371,15781987,,31,Male,,,blue-collar,32231.6,2024-07-25 23:02:00,medium
9372,15775826,,30,Male,,,self-employed,174225.88,2024-07-19 14:21:00,low
9373,15807457,,36,Female,,,self-employed,102021.39,2024-07-15 9:02:00,low
9374,15632538,,32,Female,,,admin.,31484.76,2024-07-23 19:53:00,high value
9375,15641389,,48,Male,,,blue-collar,82469.06,2024-07-16 17:28:00,low
9376,15657306,,47,Female,,,management,110900.43,2024-07-07 15:21:00,high value
9377,15709447,,26,Female,,,management,105105.35,2024-07-19 7:48:00,medium
9378,15762682,,35,Female,,,management,12674.68,2024-07-28 22:44:00,medium
9379,15626042,,26,Female,,,admin.,93255.85,2024-07-28 8:51:00,medium
9380,15597109,,70,Male,,,technician,145299.5,2024-07-26 12:18:00,medium
9381,15756148,,45,Male,,,management,47139.44,2024-07-25 6:13:00,medium
9382,15665634,,38,Female,,,management,167723.25,2024-07-06 9:17:00,high value
9383,15739997,,23,Female,,,technician,185900.88,2024-07-20 13:59:00,high value
9384,15686242,,57,Female,,,management,85876.67,2024-07-06 18:35:00,low
9385,15759244,,44,Male,,,management,1787.85,2024-07-12 5:15:00,low
9386,15672027,,33,Female,,,services,23231.93,2024-07-11 18:41:00,medium
9387,15594576,,32,Male,,,retired,187740.04,2024-07-15 2:14:00,high value
9388,15707138,,39,Male,,,blue-collar,100060.54,2024-07-28 0:30:00,low
9389,15756954,,32,Female,,,technician,80130.54,2024-07-22 5:56:00,low
9390,15619130,,37,Female,,,blue-collar,132467.54,2024-07-02 13:03:00,high value
9391,15639665,,61,Male,,,technician,96202.44,2024-07-03 7:59:00,medium
9392,15571065,,39,Female,,,management,94977.3,2024-07-30 3:03:00,low
9393,15686060,,43,Male,,,entrepreneur,178827.3,2024-07-13 4:20:00,high value
9394,15615753,,35,Female,,,management,192852.67,2024-07-25 4:37:00,medium
9395,15800961,,52,Male,,,services,177238.35,2024-07-17 16:09:00,high value
9396,15763065,,40,Female,,,management,199753.97,2024-07-24 22:44:00,medium
9397,15672467,,52,Female,,,management,66193.61,2024-07-08 4:44:00,low
9398,15752915,,34,Female,,,management,181270.84,2024-07-08 18:31:00,high value
9399,15744695,,39,Male,,,technician,25407.59,2024-07-22 16:52:00,low
9400,15584897,,31,Female,,,services,20973.8,2024-07-11 21:39:00,low
9401,15601857,,46,Female,,,unemployed,76544.9,2024-07-04 1:08:00,high value
9402,15674156,,69,Male,,,technician,110509.9,2024-07-04 7:37:00,high value
9403,15695465,,36,Female,,,management,164247.51,2024-07-29 1:46:00,low
9404,15792232,,43,Female,,,admin.,105149.8,2024-07-24 19:27:00,medium
9405,15807900,,36,Male,,,technician,55868.97,2024-07-23 22:53:00,low
9406,15743760,,31,Male,,,technician,178747.43,2024-07-23 12:23:00,low
9407,15652835,,27,Female,,,management,134720.51,2024-07-08 12:43:00,low
9408,15767818,,55,Male,,,entrepreneur,978.66,2024-07-01 5:41:00,high value
9409,15591150,,34,Male,,,management,183387.12,2024-07-06 21:14:00,medium
9410,15734659,,46,Female,,,services,155876.06,2024-07-04 5:21:00,medium
9411,15796115,,40,Female,,,technician,119259.34,2024-07-28 5:54:00,medium
9412,15724648,,26,Male,,,admin.,133720.57,2024-07-28 3:29:00,high value
9413,15737732,,44,Female,,,blue-collar,170634.49,2024-07-09 8:57:00,high value
9414,15632280,,53,Female,,,self-employed,125692.07,2024-07-29 4:16:00,medium
9415,15750407,,43,Female,,,self-employed,19150.14,2024-07-05 14:10:00,high value
9416,15795370,,37,Male,,,blue-collar,86894.67,2024-07-23 8:49:00,medium
9417,15656829,,33,Female,,,retired,57975.8,2024-07-03 9:47:00,high value
9418,15643794,,27,Female,,,blue-collar,82938.99,2024-07-11 4:33:00,medium
9419,15798605,,26,Male,,,management,79189.4,2024-07-19 15:44:00,medium
9420,15637324,,28,Female,,,management,5177.62,2024-07-18 1:10:00,high value
9421,15589589,,34,Male,,,admin.,44510.26,2024-07-09 21:02:00,high value
9422,15778936,,33,Male,,,admin.,190611.92,2024-07-26 10:02:00,low
9423,15757385,,28,Female,,,services,177834.79,2024-07-03 6:51:00,medium
9424,15666200,,40,Female,,,admin.,119446.64,2024-07-06 17:43:00,medium
9425,15683977,,72,Female,,,technician,50267.69,2024-07-27 10:48:00,low
9426,15675518,,53,Female,,,entrepreneur,144849.1,2024-07-16 0:58:00,high value
9427,15584812,,39,Female,,,admin.,81901.6,2024-07-07 4:24:00,high value
9428,15752984,,70,Female,,,admin.,42576.86,2024-07-05 1:22:00,high value
9429,15577913,,32,Female,,,management,87609.5,2024-07-30 5:25:00,low
9430,15591980,,33,Male,,,retired,82820.85,2024-07-02 20:18:00,medium
9431,15598948,,24,Female,,,blue-collar,155144.12,2024-07-17 1:53:00,medium
9432,15574142,,28,Female,,,retired,9578.24,2024-07-29 5:24:00,high value
9433,15582903,,39,Male,,,blue-collar,170392.59,2024-07-24 0:09:00,medium
9434,15733229,,34,Female,,,blue-collar,3946.29,2024-07-09 13:14:00,medium
9435,15635752,,38,Male,,,housemaid,102184.66,2024-07-27 13:16:00,low
9436,15771000,,38,Male,,,services,75609.84,2024-07-19 0:31:00,high value
9437,15804864,,27,Female,,,blue-collar,26170.08,2024-07-10 8:26:00,low
9438,15641175,,63,Male,,,services,144727.45,2024-07-18 16:50:00,high value
9439,15692226,,31,Female,,,admin.,58134.97,2024-07-01 22:29:00,medium
9440,15584156,,27,Male,,,entrepreneur,94620.0,2024-07-03 23:50:00,medium
9441,15702656,,33,Female,,,management,108764.69,2024-07-08 17:13:00,low
9442,15606552,,37,Male,,,admin.,149503.54,2024-07-15 16:40:00,medium
9443,15687001,,54,Male,,,admin.,120314.75,2024-07-24 11:12:00,medium
9444,15781903,,41,Male,,,blue-collar,44205.95,2024-07-16 8:45:00,medium
9445,15731951,,28,Female,,,technician,6129.61,2024-07-01 19:42:00,high value
9446,15580953,,30,Male,,,self-employed,126796.69,2024-07-28 21:01:00,high value
9447,15810390,,41,Female,,,blue-collar,27509.52,2024-07-01 17:35:00,medium
9448,15628274,,35,Male,,,management,42143.55,2024-07-28 21:47:00,low
9449,15615444,,28,Male,,,retired,87985.2,2024-07-09 18:29:00,high value
9450,15784010,,33,Male,,,services,81884.8,2024-07-12 12:11:00,low
9451,15571586,,29,Male,,,technician,2705.31,2024-07-17 0:55:00,medium
9452,15748616,,27,Male,,,management,30546.4,2024-07-19 10:24:00,high value
9453,15769402,,27,Male,,,services,149402.59,2024-07-07 6:04:00,high value
9454,15739248,,52,Male,,,retired,118429.02,2024-07-29 11:46:00,high value
9455,15603481,,55,Female,,,blue-collar,58442.25,2024-07-03 8:56:00,low
9456,15723604,,39,Male,,,management,30414.17,2024-07-23 23:08:00,medium
9457,15797822,,28,Male,,,services,58814.41,2024-07-18 16:16:00,medium
9458,15665064,,36,Male,,,management,155304.53,2024-07-10 20:11:00,low
9459,15640580,,47,Female,,,blue-collar,187943.6,2024-07-18 4:56:00,medium
9460,15581089,,35,Male,,,blue-collar,43036.6,2024-07-26 17:59:00,low
9461,15728605,,40,Male,,,management,26543.28,2024-07-23 17:01:00,high value
9462,15737385,,46,Female,,,management,171928.04,2024-07-01 16:24:00,low
9463,15714789,,24,Male,,,technician,35611.35,2024-07-13 19:59:00,medium
9464,15786035,,39,Male,,,services,19047.23,2024-07-28 2:20:00,low
9465,15815259,,56,Female,,,admin.,39820.13,2024-07-18 7:48:00,medium
9466,15592716,,52,Male,,,unemployed,129013.59,2024-07-12 8:33:00,high value
9467,15734850,,36,Male,,,self-employed,113810.12,2024-07-06 0:14:00,medium
9468,15638047,,45,Female,,,services,34749.65,2024-07-01 17:01:00,medium
9469,15674573,,25,Female,,,blue-collar,56268.98,2024-07-19 18:45:00,high value
9470,15694859,,28,Female,,,management,46630.47,2024-07-27 4:50:00,high value
9471,15776404,,22,Male,,,technician,124906.59,2024-07-12 15:18:00,high value
9472,15579345,,74,Female,,,services,134869.93,2024-07-08 4:38:00,high value
9473,15690733,,45,Male,,,blue-collar,36697.48,2024-07-16 20:21:00,low
9474,15631481,,51,Male,,,management,172200.91,2024-07-27 21:21:00,low
9475,15620988,,46,Male,,,unemployed,137136.46,2024-07-15 13:13:00,high value
9476,15571529,,48,Female,,,management,57594.78,2024-07-23 5:53:00,low
9477,15592104,,41,Female,,,management,36548.0,2024-07-05 17:15:00,high value
9478,15651900,,53,Female,,,retired,182960.46,2024-07-16 21:26:00,low
9479,15596212,,35,Male,,,services,42117.9,2024-07-20 2:20:00,medium
9480,15710687,,33,Female,,,admin.,199478.05,2024-07-12 14:53:00,high value
9481,15613787,,35,Male,,,management,91092.84,2024-07-21 3:57:00,high value
9482,15599211,,40,Male,,,blue-collar,14090.4,2024-07-16 18:04:00,medium
9483,15675983,,36,Female,,,blue-collar,178267.07,2024-07-06 12:04:00,low
9484,15622370,,30,Male,,,management,85808.22,2024-07-13 9:04:00,low
9485,15656319,,37,Male,,,technician,109659.12,2024-07-04 5:48:00,high value
9486,15605130,,32,Male,,,blue-collar,161642.08,2024-07-19 11:13:00,low
9487,15672574,,32,Female,,,retired,3830.59,2024-07-18 3:52:00,medium
9488,15659355,,32,Male,,,admin.,146636.44,2024-07-19 23:53:00,low
9489,15777907,,33,Female,,,admin.,144413.92,2024-07-14 20:32:00,high value
9490,15655171,,80,Male,,,blue-collar,65801.44,2024-07-27 4:16:00,high value
9491,15619674,,35,Female,,,blue-collar,192486.24,2024-07-07 2:13:00,low
9492,15775192,,48,Female,,,technician,120852.85,2024-07-18 22:23:00,high value
9493,15617657,,36,Female,,,blue-collar,146191.82,2024-07-15 16:16:00,medium
9494,15688951,,43,Male,,,management,148412.24,2024-07-27 4:36:00,high value
9495,15763460,,33,Male,,,self-employed,164119.35,2024-07-20 12:10:00,medium
9496,15756992,,37,Male,,,technician,163457.55,2024-07-26 0:53:00,low
9497,15617454,,25,Female,,,services,144978.47,2024-07-14 5:47:00,medium
9498,15701932,,52,Female,,,self-employed,67288.89,2024-07-08 5:39:00,medium
9499,15700813,,25,Female,,,unknown,103269.0,2024-07-03 3:35:00,low
9500,15645600,,27,Female,,,services,106969.98,2024-07-18 20:27:00,medium
9501,15634146,,18,Male,,,technician,117632.63,2024-07-07 0:12:00,high value
9502,15686743,,29,Male,,,blue-collar,189777.66,2024-07-14 16:39:00,medium
9503,15698792,,48,Female,,,services,66032.65,2024-07-23 13:44:00,medium
9504,15591724,,44,Female,,,blue-collar,98661.27,2024-07-13 22:24:00,high value
9505,15571281,,28,Male,,,management,74687.37,2024-07-15 17:03:00,low
9506,15661380,,69,Male,,,self-employed,149604.18,2024-07-25 10:18:00,low
9507,15728885,,41,Male,,,blue-collar,79888.78,2024-07-09 20:29:00,high value
9508,15618950,,26,Male,,,technician,138775.69,2024-07-04 23:04:00,medium
9509,15609804,,29,Male,,,management,154695.57,2024-07-14 10:37:00,medium
9510,15735849,,26,Female,,,unemployed,168834.38,2024-07-16 17:48:00,medium
9511,15652948,,33,Male,,,retired,105817.63,2024-07-27 9:36:00,medium
9512,15618155,,45,Male,,,technician,48682.1,2024-07-02 0:25:00,medium
9513,15566378,,48,Male,,,management,147955.91,2024-07-20 10:13:00,low
9514,15565879,,28,Female,,,unemployed,56185.98,2024-07-29 3:43:00,medium
9515,15792922,,38,Male,,,management,81861.1,2024-07-15 7:17:00,medium
9516,15770567,,32,Female,,,admin.,69826.8,2024-07-01 11:05:00,low
9517,15738042,,37,Male,,,management,118059.19,2024-07-07 4:42:00,medium
9518,15714920,,44,Male,,,blue-collar,112333.22,2024-07-25 13:02:00,medium
9519,15782121,,27,Female,,,admin.,14546.76,2024-07-16 2:43:00,medium
9520,15673180,,18,Female,,,self-employed,126172.11,2024-07-10 13:04:00,medium
9521,15660636,,40,Female,,,blue-collar,3560.0,2024-07-28 5:11:00,medium
9522,15664504,,35,Male,,,technician,88878.15,2024-07-02 14:40:00,high value
9523,15790322,,32,Female,,,management,84605.0,2024-07-28 19:53:00,high value
9524,15739847,,38,Male,,,services,78268.61,2024-07-09 16:26:00,low
9525,15699415,,46,Female,,,admin.,120668.46,2024-07-22 1:02:00,low
9526,15665521,,18,Male,,,management,10063.75,2024-07-21 11:34:00,low
9527,15682868,,40,Female,,,blue-collar,163989.66,2024-07-03 18:10:00,high value
9528,15584462,,34,Male,,,entrepreneur,60584.33,2024-07-26 22:52:00,high value
9529,15661708,,41,Female,,,blue-collar,94170.84,2024-07-11 12:18:00,medium
9530,15584452,,41,Male,,,admin.,167181.77,2024-07-03 11:30:00,high value
9531,15717010,,60,Female,,,blue-collar,38914.51,2024-07-08 21:54:00,medium
9532,15643828,,29,Male,,,management,91196.67,2024-07-25 2:43:00,low
9533,15733361,,45,Female,,,blue-collar,85869.89,2024-07-04 3:22:00,low
9534,15795488,,52,Male,,,blue-collar,57337.79,2024-07-16 10:08:00,medium
9535,15581551,,41,Male,,,technician,175347.28,2024-07-05 20:09:00,high value
9536,15632051,,42,Female,,,management,63092.65,2024-07-25 9:05:00,medium
9537,15780409,,40,Male,,,entrepreneur,109742.55,2024-07-06 17:50:00,low
9538,15572767,,29,Male,,,management,124489.88,2024-07-09 13:17:00,medium
9539,15590337,,29,Male,,,technician,56971.41,2024-07-11 20:40:00,medium
9540,15634551,,46,Male,,,technician,130752.01,2024-07-06 8:44:00,medium
9541,15669290,,38,Male,,,admin.,191457.06,2024-07-22 17:43:00,low
9542,15621140,,37,Male,,,self-employed,96442.86,2024-07-28 7:05:00,high value
9543,15613518,,35,Female,,,management,122584.29,2024-07-17 4:53:00,high value
9544,15728043,,37,Female,,,technician,57215.85,2024-07-20 20:48:00,medium
9545,15570073,,57,Male,,,technician,195940.96,2024-07-28 23:56:00,medium
9546,15777033,,29,Male,,,blue-collar,105448.74,2024-07-22 13:35:00,high value
9547,15682454,,34,Female,,,management,37870.29,2024-07-09 17:20:00,medium
9548,15758513,,43,Male,,,technician,52534.81,2024-07-23 23:31:00,low
9549,15772604,,36,Male,,,blue-collar,141533.19,2024-07-01 15:46:00,low
9550,15721715,,40,Female,,,admin.,50568.02,2024-07-05 19:36:00,medium
9551,15688563,,31,Male,,,blue-collar,26116.82,2024-07-02 15:30:00,medium
9552,15772009,,41,Female,,,admin.,152054.33,2024-07-17 5:45:00,low
9553,15809585,,38,Male,,,admin.,1528.4,2024-07-16 14:19:00,high value
9554,15593778,,29,Female,,,blue-collar,127939.26,2024-07-30 0:18:00,high value
9555,15655360,,72,Female,,,blue-collar,2605.65,2024-07-28 12:27:00,high value
9556,15780909,,34,Male,,,housemaid,57841.89,2024-07-25 6:27:00,high value
9557,15757310,,67,Male,,,blue-collar,186995.17,2024-07-05 10:41:00,high value
9558,15801411,,46,Male,,,management,5549.11,2024-07-26 1:27:00,low
9559,15761706,,39,Female,,,blue-collar,11682.36,2024-07-19 4:00:00,high value
9560,15658409,,41,Male,,,blue-collar,106939.34,2024-07-17 22:04:00,high value
9561,15810010,,36,Male,,,technician,53172.02,2024-07-19 5:35:00,medium
9562,15627027,,39,Male,,,management,114388.98,2024-07-02 22:02:00,low
9563,15624374,,28,Male,,,blue-collar,2151.17,2024-07-10 0:46:00,medium
9564,15720083,,42,Male,,,management,183492.9,2024-07-24 18:20:00,low
9565,15752294,,38,Female,,,blue-collar,76582.95,2024-07-13 3:01:00,low
9566,15743193,,37,Male,,,admin.,104217.96,2024-07-21 1:45:00,medium
9567,15696733,,29,Male,,,technician,8982.75,2024-07-26 8:25:00,low
9568,15677522,,33,Male,,,management,9984.4,2024-07-21 13:38:00,medium
9569,15643523,,30,Female,,,management,19500.1,2024-07-03 11:18:00,low
9570,15624936,,35,Male,,,blue-collar,79146.36,2024-07-05 6:57:00,high value
9571,15716085,,41,Female,,,management,191694.77,2024-07-29 20:15:00,high value
9572,15641688,,18,Male,,,management,59645.24,2024-07-29 2:56:00,high value
9573,15796834,,35,Male,,,technician,55207.88,2024-07-15 4:43:00,medium
9574,15720123,,37,Male,,,admin.,166177.3,2024-07-26 8:52:00,low
9575,15604732,,30,Female,,,technician,136356.97,2024-07-02 20:57:00,medium
9576,15723484,,42,Female,,,blue-collar,148611.52,2024-07-06 14:50:00,high value
9577,15807120,,52,Female,,,technician,85516.37,2024-07-20 12:52:00,high value
9578,15810891,,34,Male,,,blue-collar,55120.79,2024-07-24 21:42:00,low
9579,15640407,,45,Male,,,blue-collar,131778.58,2024-07-09 14:27:00,high value
9580,15778838,,38,Male,,,services,153269.98,2024-07-09 2:40:00,medium
9581,15709256,,28,Female,,,technician,164864.67,2024-07-10 10:54:00,high value
9582,15742285,,62,Male,,,retired,20367.68,2024-07-21 14:34:00,high value
9583,15729019,,34,Male,,,blue-collar,39542.0,2024-07-25 6:11:00,high value
9584,15608588,,41,Male,,,blue-collar,19412.8,2024-07-25 0:54:00,high value
9585,15610557,,35,Female,,,management,127977.66,2024-07-14 2:03:00,high value
9586,15786418,,20,Female,,,student,20508.85,2024-07-18 3:59:00,medium
9587,15653050,,76,Female,,,blue-collar,176244.87,2024-07-14 4:22:00,low
9588,15744914,,42,Male,,,management,105013.63,2024-07-26 6:56:00,medium
9589,15669611,,71,Male,,,management,27597.76,2024-07-10 14:48:00,low
9590,15594786,,34,Male,,,blue-collar,121073.23,2024-07-03 11:09:00,low
9591,15649211,,40,Male,,,blue-collar,101089.76,2024-07-27 4:29:00,low
9592,15766066,,28,Female,,,admin.,114258.18,2024-07-08 22:27:00,low
9593,15772216,,67,Female,,,blue-collar,22762.23,2024-07-27 4:58:00,high value
9594,15619898,,55,Male,,,blue-collar,7008.65,2024-07-05 20:44:00,low
9595,15724543,,61,Male,,,services,81299.17,2024-07-28 15:09:00,high value
9596,15755084,,37,Male,,,blue-collar,147521.35,2024-07-25 12:43:00,low
9597,15730441,,26,Male,,,technician,6177.83,2024-07-21 12:23:00,high value
9598,15666767,,35,Male,,,technician,59374.82,2024-07-12 8:43:00,high value
9599,15690456,,32,Female,,,retired,157648.12,2024-07-10 23:23:00,low
9600,15570533,,55,Female,,,retired,75685.59,2024-07-06 14:46:00,medium
9601,15797692,,33,Female,,,management,136540.09,2024-07-22 15:18:00,high value
9602,15603135,,59,Female,,,blue-collar,97939.4,2024-07-19 10:44:00,medium
9603,15698927,,39,Male,,,technician,36267.21,2024-07-29 21:36:00,medium
9604,15687363,,31,Male,,,technician,186064.34,2024-07-21 21:08:00,low
9605,15733444,,29,Female,,,services,176152.7,2024-07-15 19:40:00,medium
9606,15678057,,44,Male,,,technician,82117.2,2024-07-27 11:29:00,high value
9607,15806918,,28,Male,,,blue-collar,151925.25,2024-07-05 18:53:00,medium
9608,15638247,,44,Male,,,admin.,142287.65,2024-07-26 2:30:00,low
9609,15674833,,35,Female,,,admin.,36557.55,2024-07-20 9:23:00,medium
9610,15812534,,40,Male,,,services,129975.34,2024-07-20 17:05:00,high value
9611,15586522,,37,Male,,,blue-collar,21967.15,2024-07-27 9:22:00,high value
9612,15794297,,36,Male,,,management,53477.76,2024-07-13 1:38:00,low
9613,15737025,,33,Male,,,blue-collar,178067.33,2024-07-10 8:11:00,low
9614,15615931,,37,Female,,,management,171039.56,2024-07-13 9:06:00,high value
9615,15664860,,47,Female,,,blue-collar,150802.41,2024-07-18 4:56:00,low
9616,15664539,,35,Male,,,admin.,82951.12,2024-07-29 19:32:00,medium
9617,15583692,,35,Female,,,technician,57064.57,2024-07-14 19:54:00,medium
9618,15693131,,24,Female,,,blue-collar,45755.0,2024-07-10 17:12:00,low
9619,15779973,,35,Male,,,blue-collar,176882.08,2024-07-27 4:18:00,high value
9620,15620557,,37,Male,,,admin.,88838.14,2024-07-15 2:13:00,medium
9621,15639549,,33,Female,,,technician,88592.8,2024-07-21 0:02:00,low
9622,15618750,,31,Male,,,admin.,26261.42,2024-07-25 10:38:00,low
9623,15796790,,47,Female,,,services,29586.73,2024-07-08 4:38:00,high value
9624,15668309,,40,Female,,,student,172321.21,2024-07-02 10:17:00,medium
9625,15732437,,44,Female,,,services,158036.72,2024-07-20 8:56:00,high value
9626,15665158,,27,Male,,,admin.,115733.16,2024-07-26 8:30:00,high value
9627,15689322,,31,Male,,,technician,59927.99,2024-07-08 17:00:00,medium
9628,15596624,,22,Female,,,blue-collar,44377.65,2024-07-03 2:37:00,high value
9629,15601977,,44,Male,,,services,79691.4,2024-07-18 15:43:00,low
9630,15801462,,31,Male,,,technician,51503.51,2024-07-19 9:43:00,medium
9631,15566139,,37,Female,,,management,62830.97,2024-07-01 16:02:00,high value
9632,15791006,,34,Female,,,management,90346.1,2024-07-19 0:26:00,high value
9633,15668057,,31,Female,,,blue-collar,40467.82,2024-07-11 6:16:00,medium
9634,15580805,,27,Male,,,blue-collar,51620.94,2024-07-15 6:03:00,high value
9635,15658768,,49,Female,,,services,65466.93,2024-07-17 14:38:00,low
9636,15613048,,40,Female,,,services,667.66,2024-07-06 13:43:00,medium
9637,15803654,,31,Female,,,retired,172437.12,2024-07-27 16:28:00,medium
9638,15662337,,50,Female,,,admin.,106061.47,2024-07-18 1:33:00,high value
9639,15650924,,32,Female,,,blue-collar,177622.38,2024-07-03 10:12:00,high value
9640,15647203,,35,Female,,,blue-collar,191520.5,2024-07-06 22:09:00,medium
9641,15682778,,34,Male,,,management,95686.6,2024-07-12 15:24:00,low
9642,15579820,,38,Male,,,admin.,173776.5,2024-07-12 22:26:00,high value
9643,15709354,,41,Female,,,blue-collar,113089.43,2024-07-04 17:51:00,medium
9644,15728480,,35,Female,,,technician,149614.81,2024-07-07 17:05:00,low
9645,15641091,,31,Female,,,student,99537.68,2024-07-05 9:37:00,medium
9646,15603111,,71,Male,,,technician,97893.4,2024-07-19 7:11:00,high value
9647,15679693,,31,Male,,,technician,90.07,2024-07-25 6:13:00,medium
9648,15797190,,40,Female,,,self-employed,161154.85,2024-07-23 2:33:00,low
9649,15788025,,38,Female,,,self-employed,332.81,2024-07-15 10:23:00,medium
9650,15646168,,33,Male,,,technician,66285.18,2024-07-09 5:55:00,medium
9651,15580493,,33,Male,,,services,163477.22,2024-07-09 7:03:00,high value
9652,15726720,,40,Female,,,management,170332.67,2024-07-27 7:07:00,low
9653,15735799,,58,Male,,,technician,126144.96,2024-07-02 20:15:00,medium
9654,15773098,,34,Male,,,admin.,53437.1,2024-07-05 10:55:00,high value
